collection_kit_id	ck_number	sample_id	sample_number	sample_type	usage_type	container	additional_info	scheduled_date	ck_collection_date	ck_collect_time	collected_date	collected_time	collection_method	animal_id	diet_no	recipe_number	recipe_change_number	material_number	lot_number	substance_number	substance_change_number	date_code	batch_code	formula_req_info_id	test_id	test_number	cp_phase	test_day	test_num_or_med_test_name	primary_investigator	requester_name	ck_is_deleted	sample_is_deleted	sent_to_lab_date	is_partial	sample_created_date	sample_modified_date	received_by	storage_condition	sample_status	special_instructions	io_number	io_description	instructions_to_lab	ck_location	sample_location	analysis_lab	is_result_completed	work_plan_number	work_plan_name	work_plan_type	chamber_name	pull_number	physcl_anlys_type	work_plan_investigator	shipment_tracking_no	po_number	priority	is_rush_smpl	ext_lab_sample_num	non_compliant	restriction_name	prep_mthd_id	prepmethod	year	month	dag_id	dag_run_id	dr_load_date
58035755	B-50179212	2197069	B-50179212-004P	Blood	Primary	RNA PaxGene Tube 2.5 mL		2020-02-28	2020-02-28	pre feeding	2020-02-28		NA	15068											95400	105536	Treatment (test)	69	FP885.1.1.0-A-C-D-ADH-MULTI-112-MULTI	Matthew Jackson	Matthew Jackson	0	0	2020-02-28	N	2019-11-21	2020-08-21	Kyle Lickteig		Available		101186	101186 Gastrointestinal Investigation			LSL-80 #12 - 3 - 3	B1-Life Sciences	No										A1	No		No				2019	11	hills-rd-etl-spark-demo	manual__2024-12-09T21:15:45.864051+00:00	2024-12-09 21:42:24.000 -0500
58035761	B-50179218	2197104	B-50179218-003P	Blood	Primary	EDTA Tube 2 mL		2020-01-24	2020-01-24	pre feeding	2020-01-24	7:50 AM	NA	17158											95400	105536	Treatment (test)	34	FP885.1.1.0-A-C-D-ADH-MULTI-112-MULTI	Matthew Jackson	Matthew Jackson	0	0		N	2019-11-21	2020-03-06	Chelly Sumner		Disposed		101186	101186 Gastrointestinal Investigation				A3-Clinical	Partially Available										A1	No		No				2019	11	hills-rd-etl-spark-demo	manual__2024-12-09T21:15:45.864051+00:00	2024-12-09 21:42:24.000 -0500
58035763	B-50179220	2197114	B-50179220-001P	Blood	Primary	Serum Separator Tube 4 mL		2020-02-28	2020-02-28	pre feeding	2020-02-28	08:00 AM	NA	17158											95400	105536	Treatment (test)	69	FP885.1.1.0-A-C-D-ADH-MULTI-112-MULTI	Matthew Jackson	Matthew Jackson	0	0		N	2019-11-21	2020-03-06	Chelly Sumner	Wet Ice	Disposed	ICE, Aseptic	101186	101186 Gastrointestinal Investigation					No										A1	No		No				2019	11	hills-rd-etl-spark-demo	manual__2024-12-09T21:15:45.864051+00:00	2024-12-09 21:42:24.000 -0500
58035765	B-50179222	2197131	B-50179222-006S	Blood	Secondary	Cryovial 1.8 mL		2020-01-23	2020-01-23	pre feeding	2020-01-23		NA	14681											95400	105536	Treatment (test)	34	FP885.1.1.0-A-C-D-ADH-MULTI-112-MULTI	Matthew Jackson	Matthew Jackson	0	0	2020-03-11	N	2019-11-21	2020-03-15			Sent to Lab (External)		101186	101186 Gastrointestinal Investigation			Upright -70C #10 - Shelf 5 - Shelf 5	IDEXX Reference Labs	Yes										A1	No		No				2019	11	hills-rd-etl-spark-demo	manual__2024-12-09T21:15:45.864051+00:00	2024-12-09 21:42:24.000 -0500
58035765	B-50179222	2197132	B-50179222-007S	Blood	Secondary	Cryovial 1.8 mL		2020-01-23	2020-01-23	pre feeding	2020-01-23		NA	14681											95400	105536	Treatment (test)	34	FP885.1.1.0-A-C-D-ADH-MULTI-112-MULTI	Matthew Jackson	Matthew Jackson	0	0	2020-05-07	N	2019-11-21	2023-05-30	Hongwang Wang		Available		101186	101186 Gastrointestinal Investigation			ARL Upright -80C #2 - 2 - ALL	C9-Analytical Research Lab	Yes										A1	No		No				2019	11	hills-rd-etl-spark-demo	manual__2024-12-09T21:15:45.864051+00:00	2024-12-09 21:42:24.000 -0500
58035767	B-50179224	2197147	B-50179224-010S	Blood	Secondary	Cryovial 1.8 mL		2020-02-27	2020-02-27	pre feeding	2020-02-27		NA	14681											95400	105536	Treatment (test)	69	FP885.1.1.0-A-C-D-ADH-MULTI-112-MULTI	Matthew Jackson	Matthew Jackson	0	0	2020-03-23	N	2019-11-21	2020-03-23			Sent to Lab (External)		101186	101186 Gastrointestinal Investigation				MLM Medical Lab (formerly MD Biosciences)	No								1Z6912930160779688	 7000008171	A1	No		No				2019	11	hills-rd-etl-spark-demo	manual__2024-12-09T21:15:45.864051+00:00	2024-12-09 21:42:24.000 -0500
58035773	B-50179230	2197180	B-50179230-007S	Blood	Secondary	Cryovial 1.8 mL		2020-01-24	2020-01-24	pre feeding	2020-01-24		NA	13946											95400	105536	Treatment (test)	34	FP885.1.1.0-A-C-D-ADH-MULTI-112-MULTI	Matthew Jackson	Matthew Jackson	0	0	2020-05-07	N	2019-11-21	2023-05-30	Hongwang Wang		Available		101186	101186 Gastrointestinal Investigation			ARL Upright -80C #2 - 2 - ALL	C9-Analytical Research Lab	Yes										A1	No		No				2019	11	hills-rd-etl-spark-demo	manual__2024-12-09T21:15:45.864051+00:00	2024-12-09 21:42:24.000 -0500
58035777	B-50179234	2197198	B-50179234-001P	Blood	Primary	Serum Separator Tube 4 mL		2020-01-24	2020-01-24	pre feeding	2020-01-24	7:55 AM	NA	14699											95400	105536	Treatment (test)	34	FP885.1.1.0-A-C-D-ADH-MULTI-112-MULTI	Matthew Jackson	Matthew Jackson	0	0		N	2019-11-21	2020-02-03	Chelly Sumner	Wet Ice	Disposed	ICE, Aseptic	101186	101186 Gastrointestinal Investigation					No										A1	No		No				2019	11	hills-rd-etl-spark-demo	manual__2024-12-09T21:15:45.864051+00:00	2024-12-09 21:42:24.000 -0500
58035781	B-50179238	2197230	B-50179238-009S	Blood	Secondary	Cryovial 1.8 mL		2020-01-24	2020-01-24	pre feeding	2020-01-24		NA	14685											95400	105536	Treatment (test)	34	FP885.1.1.0-A-C-D-ADH-MULTI-112-MULTI	Matthew Jackson	Matthew Jackson	0	0	2020-03-30	N	2019-11-21	2020-03-30			Sent to Lab (External)		101186	101186 Gastrointestinal Investigation				Metabolon Inc	No								1Z6912930160070942	 7000008276	A1	No		No				2019	11	hills-rd-etl-spark-demo	manual__2024-12-09T21:15:45.864051+00:00	2024-12-09 21:42:24.000 -0500
58035781	B-50179238	2197233	B-50179238-012S	Blood	Secondary	Cryovial 2 mL		2020-01-24	2020-01-24	pre feeding	2020-01-24		NA	14685											95400	105536	Treatment (test)	34	FP885.1.1.0-A-C-D-ADH-MULTI-112-MULTI	Matthew Jackson	Matthew Jackson	0	0	2022-03-21	N	2019-11-21	2023-03-30	Rachel Eichman		Available		101186	101186 Gastrointestinal Investigation			LSL-80#19 - 4 - 4	A3-Clinical	Yes										A1	No		No				2019	11	hills-rd-etl-spark-demo	manual__2024-12-09T21:15:45.864051+00:00	2024-12-09 21:42:24.000 -0500
58035789	B-50179246	2197271	B-50179246-002P	Blood	Primary	Serum Separator Tube 4 mL		2020-01-24	2020-01-24	pre feeding	2020-01-24	 7:40 AM	NA	14671											95400	105536	Treatment (test)	34	FP885.1.1.0-A-C-D-ADH-MULTI-112-MULTI	Matthew Jackson	Matthew Jackson	0	0	2020-01-24	N	2019-11-21	2020-01-26	Rachel Rusk	Wet Ice	Disposed	ICE, Chem	101186	101186 Gastrointestinal Investigation				A3-Clinical	Yes										A1	No		No				2019	11	hills-rd-etl-spark-demo	manual__2024-12-09T21:15:45.864051+00:00	2024-12-09 21:42:24.000 -0500
58035799	B-50179256	2197334	B-50179256-005P	Blood	Primary	Hemogard 2mL with Inhibitors		2020-02-28	2020-02-28	pre feeding	2020-02-28	7:47 AM	NA	16241											95400	105536	Treatment (test)	69	FP885.1.1.0-A-C-D-ADH-MULTI-112-MULTI	Matthew Jackson	Matthew Jackson	0	0	2020-02-28	N	2019-11-21	2020-02-28	Kyle Lickteig	Wet Ice	Disposed	ICE	101186	101186 Gastrointestinal Investigation					No										A1	No		No				2019	11	hills-rd-etl-spark-demo	manual__2024-12-09T21:15:45.864051+00:00	2024-12-09 21:42:24.000 -0500
58035805	B-50179262	2197368	B-50179262-003P	Blood	Primary	EDTA Tube 2 mL		2020-01-23	2020-01-23	pre feeding	2020-01-23		NA	13796											95400	105536	Treatment (test)	34	FP885.1.1.0-A-C-D-ADH-MULTI-112-MULTI	Matthew Jackson	Matthew Jackson	0	0		N	2019-11-21	2020-03-06	Chelly Sumner		Disposed		101186	101186 Gastrointestinal Investigation				A3-Clinical	Partially Available										A1	No		No				2019	11	hills-rd-etl-spark-demo	manual__2024-12-09T21:15:45.864051+00:00	2024-12-09 21:42:24.000 -0500
58035805	B-50179262	2197377	B-50179262-012S	Blood	Secondary	Cryovial 2 mL		2020-01-23	2020-01-23	pre feeding	2020-01-23		NA	13796											95400	105536	Treatment (test)	34	FP885.1.1.0-A-C-D-ADH-MULTI-112-MULTI	Matthew Jackson	Matthew Jackson	0	0	2022-03-21	N	2019-11-21	2023-03-30	Rachel Eichman		Available		101186	101186 Gastrointestinal Investigation			LSL-80#19 - 4 - 4	A3-Clinical	Yes										A1	No		No				2019	11	hills-rd-etl-spark-demo	manual__2024-12-09T21:15:45.864051+00:00	2024-12-09 21:42:24.000 -0500
58035807	B-50179264	2197379	B-50179264-002P	Blood	Primary	Serum Separator Tube 4 mL		2020-02-27	2020-02-27	pre feeding	2020-02-27		NA	13796											95400	105536	Treatment (test)	69	FP885.1.1.0-A-C-D-ADH-MULTI-112-MULTI	Matthew Jackson	Matthew Jackson	0	0	2020-02-27	N	2019-11-21	2020-02-29	Kyle Lickteig	Wet Ice	Disposed	ICE, Chem	101186	101186 Gastrointestinal Investigation				A3-Clinical	Yes										A1	No		No				2019	11	hills-rd-etl-spark-demo	manual__2024-12-09T21:15:45.864051+00:00	2024-12-09 21:42:24.000 -0500
58035809	B-50179266	2197398	B-50179266-009S	Blood	Secondary	Cryovial 1.8 mL		2020-01-23	2020-01-23	pre feeding	2020-01-23		NA	15354											95400	105536	Treatment (test)	34	FP885.1.1.0-A-C-D-ADH-MULTI-112-MULTI	Matthew Jackson	Matthew Jackson	0	0	2020-03-30	N	2019-11-21	2020-03-30			Sent to Lab (External)		101186	101186 Gastrointestinal Investigation				Metabolon Inc	No								1Z6912930160070942	 7000008276	A1	No		No				2019	11	hills-rd-etl-spark-demo	manual__2024-12-09T21:15:45.864051+00:00	2024-12-09 21:42:24.000 -0500
58035811	B-50179268	2197403	B-50179268-002P	Blood	Primary	Serum Separator Tube 4 mL		2020-02-27	2020-02-27	pre feeding	2020-02-27	8:19 AM	NA	15354											95400	105536	Treatment (test)	69	FP885.1.1.0-A-C-D-ADH-MULTI-112-MULTI	Matthew Jackson	Matthew Jackson	0	0	2020-02-27	N	2019-11-21	2020-02-29	Kyle Lickteig	Wet Ice	Disposed	ICE, Chem	101186	101186 Gastrointestinal Investigation				A3-Clinical	Yes										A1	No		No				2019	11	hills-rd-etl-spark-demo	manual__2024-12-09T21:15:45.864051+00:00	2024-12-09 21:42:24.000 -0500
58035811	B-50179268	2197409	B-50179268-008S	Blood	Secondary	Cryovial 1.8 mL		2020-02-27	2020-02-27	pre feeding	2020-02-27		NA	15354											95400	105536	Treatment (test)	69	FP885.1.1.0-A-C-D-ADH-MULTI-112-MULTI	Matthew Jackson	Matthew Jackson	0	0		N	2019-11-21	2023-10-05			Available		101186	101186 Gastrointestinal Investigation			PRO-70 - All - 1	B1-Life Sciences	Yes										A1	No		No				2019	11	hills-rd-etl-spark-demo	manual__2024-12-09T21:15:45.864051+00:00	2024-12-09 21:42:24.000 -0500
58035813	B-50179270	2197416	B-50179270-003P	Blood	Primary	EDTA Tube 2 mL		2020-01-23	2020-01-23	pre feeding	2020-01-23	 8:00 AM	NA	14641											95400	105536	Treatment (test)	34	FP885.1.1.0-A-C-D-ADH-MULTI-112-MULTI	Matthew Jackson	Matthew Jackson	0	0		N	2019-11-21	2020-03-06	Chelly Sumner		Disposed		101186	101186 Gastrointestinal Investigation				A3-Clinical	Partially Available										A1	No		No				2019	11	hills-rd-etl-spark-demo	manual__2024-12-09T21:15:45.864051+00:00	2024-12-09 21:42:24.000 -0500
58035815	B-50179272	2197426	B-50179272-001P	Blood	Primary	Serum Separator Tube 4 mL		2020-02-27	2020-02-27	pre feeding	2020-02-27	8:19 AM	NA	14641											95400	105536	Treatment (test)	69	FP885.1.1.0-A-C-D-ADH-MULTI-112-MULTI	Matthew Jackson	Matthew Jackson	0	0		N	2019-11-21	2020-03-06	Chelly Sumner	Wet Ice	Disposed	ICE, Aseptic	101186	101186 Gastrointestinal Investigation					No										A1	No		No				2019	11	hills-rd-etl-spark-demo	manual__2024-12-09T21:15:45.864051+00:00	2024-12-09 21:42:24.000 -0500
58035603	F-50179060	2197450	F-50179060-005S	Feces	Secondary	Cryovial 2 mL		2020-02-24	2020-02-24	pre feeding	2020-03-12		NA	13945											95400	105536	Treatment (test)	66	FP885.1.1.0-A-C-D-ADH-MULTI-112-MULTI	Matthew Jackson	Matthew Jackson	0	0	2020-03-12	N	2019-11-21	2024-10-17	Rebecca Collins	NA	Available		101186	101186 Gastrointestinal Investigation			GEN-70 - All - 1	C9-Analytical Research Lab	Yes										A1	No		No		866	Snap Freeze Feces	2019	11	hills-rd-etl-spark-demo	manual__2024-12-09T21:15:45.864051+00:00	2024-12-09 21:42:24.000 -0500
58035624	F-50179081	2197533	F-50179081-003S	Feces	Secondary	Cryovial 2 mL		2019-12-16	2019-12-16	pre feeding	2019-12-26		NA	13839											95400	105536	Pre-Feed	24	FP885.1.1.0-A-C-D-ADH-MULTI-112-MULTI	Matthew Jackson	Matthew Jackson	0	0	2019-12-26	N	2019-11-21	2024-10-17	Nicole Green	NA	Available		101186	101186 Gastrointestinal Investigation			GEN-70 - All - 1	B1-Life Sciences	No										A1	No		No		866	Snap Freeze Feces	2019	11	hills-rd-etl-spark-demo	manual__2024-12-09T21:15:45.864051+00:00	2024-12-09 21:42:24.000 -0500
58035676	F-50179133	2197776	F-50179133-003S	Feces	Secondary	Cryovial 2 mL		2019-12-16	2019-12-16	pre feeding	2019-12-26		NA	14641											95400	105536	Pre-Feed	24	FP885.1.1.0-A-C-D-ADH-MULTI-112-MULTI	Matthew Jackson	Matthew Jackson	0	0	2019-12-26	N	2019-11-21	2024-10-17	Nicole Green	NA	Available		101186	101186 Gastrointestinal Investigation			GEN-70 - All - 1	B1-Life Sciences	No										A1	No		No		866	Snap Freeze Feces	2019	11	hills-rd-etl-spark-demo	manual__2024-12-09T21:15:45.864051+00:00	2024-12-09 21:42:24.000 -0500
58035680	F-50179137	2197796	F-50179137-005S	Feces	Secondary	Cryovial 2 mL		2019-12-16	2019-12-16	pre feeding	2019-12-26		NA	16241											95400	105536	Pre-Feed	24	FP885.1.1.0-A-C-D-ADH-MULTI-112-MULTI	Matthew Jackson	Matthew Jackson	0	0	2019-12-26	N	2019-11-21	2024-10-17	Rebecca Collins	NA	Available		101186	101186 Gastrointestinal Investigation			GEN-70 - All - 1	C9-Analytical Research Lab	Yes										A1	No		No		866	Snap Freeze Feces	2019	11	hills-rd-etl-spark-demo	manual__2024-12-09T21:15:45.864051+00:00	2024-12-09 21:42:24.000 -0500
58035682	F-50179139	2197803	F-50179139-003S	Feces	Secondary	Cryovial 2 mL		2019-12-17	2019-12-17	pre feeding	2019-12-26		NA	16250											95400	105536	Pre-Feed	24	FP885.1.1.0-A-C-D-ADH-MULTI-112-MULTI	Matthew Jackson	Matthew Jackson	0	0	2019-12-26	N	2019-11-21	2024-10-17	Nicole Green	NA	Available		101186	101186 Gastrointestinal Investigation			GEN-70 - All - 1	B1-Life Sciences	Yes										A1	No		No		866	Snap Freeze Feces	2019	11	hills-rd-etl-spark-demo	manual__2024-12-09T21:15:45.864051+00:00	2024-12-09 21:42:24.000 -0500
58035692	F-50179149	2197846	F-50179149-005S	Feces	Secondary	Cryovial 2 mL		2020-02-24	2020-02-24	pre feeding	2020-03-12		NA	7795											95400	105536	Treatment (test)	66	FP885.1.1.0-A-C-D-ADH-MULTI-112-MULTI	Matthew Jackson	Matthew Jackson	0	0	2020-03-12	N	2019-11-21	2024-10-17	Rebecca Collins	NA	Available		101186	101186 Gastrointestinal Investigation			GEN-70 - All - 1	C9-Analytical Research Lab	Yes										A1	No		No		866	Snap Freeze Feces	2019	11	hills-rd-etl-spark-demo	manual__2024-12-09T21:15:45.864051+00:00	2024-12-09 21:42:24.000 -0500
58035714	F-50179171	2197932	F-50179171-003S	Feces	Secondary	Cryovial 2 mL		2020-02-24	2020-02-24	pre feeding	2020-03-12		NA	17154											95400	105536	Treatment (test)	66	FP885.1.1.0-A-C-D-ADH-MULTI-112-MULTI	Matthew Jackson	Matthew Jackson	0	0	2020-03-12	N	2019-11-21	2024-10-17	Nicole Green	NA	Available		101186	101186 Gastrointestinal Investigation			GEN-70 - All - 1	B1-Life Sciences	No										A1	No		No		866	Snap Freeze Feces	2019	11	hills-rd-etl-spark-demo	manual__2024-12-09T21:15:45.864051+00:00	2024-12-09 21:42:24.000 -0500
58035729	F-50179186	2197990	F-50179186-005S	Feces	Secondary	Cryovial 2 mL		2020-01-21	2020-01-21	pre feeding	2020-01-24		NA	13869											95400	105536	Treatment (test)	32	FP885.1.1.0-A-C-D-ADH-MULTI-112-MULTI	Matthew Jackson	Matthew Jackson	0	0	2020-01-24	N	2019-11-21	2024-10-17	Rebecca Collins	NA	Available		101186	101186 Gastrointestinal Investigation			GEN-70 - All - 1	C9-Analytical Research Lab	Yes										A1	No		No		866	Snap Freeze Feces	2019	11	hills-rd-etl-spark-demo	manual__2024-12-09T21:15:45.864051+00:00	2024-12-09 21:42:24.000 -0500
58035764	F-50179221	2198134	F-50179221-005S	Feces	Secondary	Cryovial 2 mL		2020-01-21	2020-01-21	pre feeding	2020-01-24		NA	14681											95400	105536	Treatment (test)	32	FP885.1.1.0-A-C-D-ADH-MULTI-112-MULTI	Matthew Jackson	Matthew Jackson	0	0	2020-01-24	N	2019-11-21	2024-10-17	Rebecca Collins	NA	Available		101186	101186 Gastrointestinal Investigation			GEN-70 - All - 1	C9-Analytical Research Lab	Yes										A1	No		No		866	Snap Freeze Feces	2019	11	hills-rd-etl-spark-demo	manual__2024-12-09T21:15:45.864051+00:00	2024-12-09 21:42:24.000 -0500
58035778	F-50179235	2198190	F-50179235-005S	Feces	Secondary	Cryovial 2 mL		2020-02-24	2020-02-24	pre feeding	2020-03-12		NA	14699											95400	105536	Treatment (test)	66	FP885.1.1.0-A-C-D-ADH-MULTI-112-MULTI	Matthew Jackson	Matthew Jackson	0	0	2020-03-12	N	2019-11-21	2024-10-17	Rebecca Collins	NA	Available		101186	101186 Gastrointestinal Investigation			GEN-70 - All - 1	C9-Analytical Research Lab	Yes										A1	No		No		866	Snap Freeze Feces	2019	11	hills-rd-etl-spark-demo	manual__2024-12-09T21:15:45.864051+00:00	2024-12-09 21:42:24.000 -0500
58035786	F-50179243	2198222	F-50179243-005S	Feces	Secondary	Cryovial 2 mL		2020-02-24	2020-02-24	pre feeding	2020-03-12		NA	14643											95400	105536	Treatment (test)	66	FP885.1.1.0-A-C-D-ADH-MULTI-112-MULTI	Matthew Jackson	Matthew Jackson	0	0	2020-03-12	N	2019-11-21	2024-10-17	Rebecca Collins	NA	Available		101186	101186 Gastrointestinal Investigation			GEN-70 - All - 1	C9-Analytical Research Lab	Yes										A1	No		No		866	Snap Freeze Feces	2019	11	hills-rd-etl-spark-demo	manual__2024-12-09T21:15:45.864051+00:00	2024-12-09 21:42:24.000 -0500
58035796	F-50179253	2198260	F-50179253-003S	Feces	Secondary	Cryovial 2 mL		2020-01-21	2020-01-21	pre feeding	2020-01-24		NA	16241											95400	105536	Treatment (test)	32	FP885.1.1.0-A-C-D-ADH-MULTI-112-MULTI	Matthew Jackson	Matthew Jackson	0	0	2020-01-24	N	2019-11-21	2024-10-17	Rachel Eichman	NA	Available		101186	101186 Gastrointestinal Investigation			GEN-70 - All - 1	B1-Life Sciences	Yes										A1	No		No		866	Snap Freeze Feces	2019	11	hills-rd-etl-spark-demo	manual__2024-12-09T21:15:45.864051+00:00	2024-12-09 21:42:24.000 -0500
58035602	B-50179059	2196160	B-50179059-007S	Blood	Secondary	Cryovial 1.8 mL		2020-01-23	2020-01-23	pre feeding	2020-01-23		NA	13945											95400	105536	Treatment (test)	34	FP885.1.1.0-A-C-D-ADH-MULTI-112-MULTI	Matthew Jackson	Matthew Jackson	0	0	2020-05-07	N	2019-11-21	2023-05-30	Hongwang Wang		Available		101186	101186 Gastrointestinal Investigation			ARL Upright -80C #2 - 2 - ALL	C9-Analytical Research Lab	Yes										A1	No		No				2019	11	hills-rd-etl-spark-demo	manual__2024-12-09T21:15:45.864051+00:00	2024-12-09 21:42:24.000 -0500
58035602	B-50179059	2196162	B-50179059-009S	Blood	Secondary	Cryovial 1.8 mL		2020-01-23	2020-01-23	pre feeding	2020-01-23		NA	13945											95400	105536	Treatment (test)	34	FP885.1.1.0-A-C-D-ADH-MULTI-112-MULTI	Matthew Jackson	Matthew Jackson	0	0	2020-03-30	N	2019-11-21	2020-03-30			Sent to Lab (External)		101186	101186 Gastrointestinal Investigation				Metabolon Inc	No								1Z6912930160070942	 7000008276	A1	No		No				2019	11	hills-rd-etl-spark-demo	manual__2024-12-09T21:15:45.864051+00:00	2024-12-09 21:42:24.000 -0500
58035604	B-50179061	2196167	B-50179061-002P	Blood	Primary	Serum Separator Tube 4 mL		2020-02-27	2020-02-27	pre feeding	2020-02-27		NA	13945											95400	105536	Treatment (test)	69	FP885.1.1.0-A-C-D-ADH-MULTI-112-MULTI	Matthew Jackson	Matthew Jackson	0	0		N	2019-11-21	2020-02-29	Chelly Sumner	Wet Ice	Disposed	ICE, Chem	101186	101186 Gastrointestinal Investigation				A3-Clinical	Yes										A1	No		No				2019	11	hills-rd-etl-spark-demo	manual__2024-12-09T21:15:45.864051+00:00	2024-12-09 21:42:24.000 -0500
58035604	B-50179061	2196174	B-50179061-009S	Blood	Secondary	Cryovial 1.8 mL		2020-02-27	2020-02-27	pre feeding	2020-02-27		NA	13945											95400	105536	Treatment (test)	69	FP885.1.1.0-A-C-D-ADH-MULTI-112-MULTI	Matthew Jackson	Matthew Jackson	0	0	2020-03-30	N	2019-11-21	2020-03-30			Sent to Lab (External)		101186	101186 Gastrointestinal Investigation				Metabolon Inc	No								1Z6912930160070942	 7000008276	A1	No		No				2019	11	hills-rd-etl-spark-demo	manual__2024-12-09T21:15:45.864051+00:00	2024-12-09 21:42:24.000 -0500
58035612	B-50179069	2196220	B-50179069-007S	Blood	Secondary	Cryovial 1.8 mL		2020-02-27	2020-02-27	pre feeding	2020-02-27		NA	6909											95400	105536	Treatment (test)	69	FP885.1.1.0-A-C-D-ADH-MULTI-112-MULTI	Matthew Jackson	Matthew Jackson	0	0	2020-05-07	N	2019-11-21	2023-05-30	Hongwang Wang		Available		101186	101186 Gastrointestinal Investigation			ARL Upright -80C #2 - 2 - ALL	C9-Analytical Research Lab	Yes										A1	No		No				2019	11	hills-rd-etl-spark-demo	manual__2024-12-09T21:15:45.864051+00:00	2024-12-09 21:42:24.000 -0500
58035612	B-50179069	2196224	B-50179069-011S	Blood	Secondary	Cryovial 1.8 mL		2020-02-27	2020-02-27	pre feeding	2020-02-27		NA	6909											95400	105536	Treatment (test)	69	FP885.1.1.0-A-C-D-ADH-MULTI-112-MULTI	Matthew Jackson	Matthew Jackson	0	0		N	2019-11-21	2020-02-27			Available		101186	101186 Gastrointestinal Investigation			PRO-70 - All - 1	B1-Life Sciences	No										A1	No		No				2019	11	hills-rd-etl-spark-demo	manual__2024-12-09T21:15:45.864051+00:00	2024-12-09 21:42:24.000 -0500
58035613	B-50179070	2196229	B-50179070-004P	Blood	Primary	RNA PaxGene Tube 2.5 mL		2019-12-20	2019-12-20	pre feeding	2019-12-20		NA	15306											95400	105536	Pre-Feed	27	FP885.1.1.0-A-C-D-ADH-MULTI-112-MULTI	Matthew Jackson	Matthew Jackson	0	0		N	2019-11-21	2020-08-21	Chelly Sumner		Available		101186	101186 Gastrointestinal Investigation			LSL-80 #12 - 3 - 3	B1-Life Sciences	No										A1	No		No				2019	11	hills-rd-etl-spark-demo	manual__2024-12-09T21:15:45.864051+00:00	2024-12-09 21:42:24.000 -0500
58035615	B-50179072	2196238	B-50179072-001P	Blood	Primary	Serum Separator Tube 4 mL		2019-12-19	2019-12-19	pre feeding	2019-12-19		NA	13869											95400	105536	Pre-Feed	27	FP885.1.1.0-A-C-D-ADH-MULTI-112-MULTI	Matthew Jackson	Matthew Jackson	0	0	2019-12-19	N	2019-11-21	2019-12-19	Rachel Rusk	Wet Ice	Disposed	ICE, Aseptic	101186	101186 Gastrointestinal Investigation					No										A1	No		No				2019	11	hills-rd-etl-spark-demo	manual__2024-12-09T21:15:45.864051+00:00	2024-12-09 21:42:24.000 -0500
58035615	B-50179072	2196247	B-50179072-010S	Blood	Secondary	Cryovial 1.8 mL		2019-12-19	2019-12-19	pre feeding	2019-12-19		NA	13869											95400	105536	Pre-Feed	27	FP885.1.1.0-A-C-D-ADH-MULTI-112-MULTI	Matthew Jackson	Matthew Jackson	0	0	2020-03-23	N	2019-11-21	2020-03-23			Sent to Lab (External)		101186	101186 Gastrointestinal Investigation				MLM Medical Lab (formerly MD Biosciences)	No								1Z6912930160779688	 7000008171	A1	No		No				2019	11	hills-rd-etl-spark-demo	manual__2024-12-09T21:15:45.864051+00:00	2024-12-09 21:42:24.000 -0500
58035623	B-50179080	2196286	B-50179080-001P	Blood	Primary	Serum Separator Tube 4 mL		2019-12-19	2019-12-19	pre feeding	2019-12-19		NA	17237											95400	105536	Pre-Feed	27	FP885.1.1.0-A-C-D-ADH-MULTI-112-MULTI	Matthew Jackson	Matthew Jackson	0	0	2019-12-19	N	2019-11-21	2019-12-19	Rachel Rusk	Wet Ice	Disposed	ICE, Aseptic	101186	101186 Gastrointestinal Investigation					No										A1	No		No				2019	11	hills-rd-etl-spark-demo	manual__2024-12-09T21:15:45.864051+00:00	2024-12-09 21:42:24.000 -0500
58035623	B-50179080	2196292	B-50179080-007S	Blood	Secondary	Cryovial 1.8 mL		2019-12-19	2019-12-19	pre feeding	2019-12-19		NA	17237											95400	105536	Pre-Feed	27	FP885.1.1.0-A-C-D-ADH-MULTI-112-MULTI	Matthew Jackson	Matthew Jackson	0	0	2020-05-07	N	2019-11-21	2023-05-30	Hongwang Wang		Available		101186	101186 Gastrointestinal Investigation			ARL Upright -80C #2 - 2 - ALL	C9-Analytical Research Lab	Yes										A1	No		No				2019	11	hills-rd-etl-spark-demo	manual__2024-12-09T21:15:45.864051+00:00	2024-12-09 21:42:24.000 -0500
58035623	B-50179080	2196294	B-50179080-009S	Blood	Secondary	Cryovial 1.8 mL		2019-12-19	2019-12-19	pre feeding	2019-12-19		NA	17237											95400	105536	Pre-Feed	27	FP885.1.1.0-A-C-D-ADH-MULTI-112-MULTI	Matthew Jackson	Matthew Jackson	0	0	2020-03-30	N	2019-11-21	2020-03-30			Sent to Lab (External)		101186	101186 Gastrointestinal Investigation				Metabolon Inc	No								1Z6912930160070942	 7000008276	A1	No		No				2019	11	hills-rd-etl-spark-demo	manual__2024-12-09T21:15:45.864051+00:00	2024-12-09 21:42:24.000 -0500
58035625	B-50179082	2196308	B-50179082-011S	Blood	Secondary	Cryovial 1.8 mL		2019-12-19	2019-12-19	pre feeding	2019-12-19		NA	13839											95400	105536	Pre-Feed	27	FP885.1.1.0-A-C-D-ADH-MULTI-112-MULTI	Matthew Jackson	Matthew Jackson	0	0		N	2019-11-21	2019-12-19			Available		101186	101186 Gastrointestinal Investigation			PRO-70 - All - 1	B1-Life Sciences	No										A1	No		No				2019	11	hills-rd-etl-spark-demo	manual__2024-12-09T21:15:45.864051+00:00	2024-12-09 21:42:24.000 -0500
